num	premise	hypothesis	gold_label	template_num	time_format	time_span
12342	ペギー は いつも 首 を 遅れて 傾げる 。 12 月 13 日 に ペギー は 首 を 傾げた 。	ペギー は 12 月 13 日 に 首 を 遅れて 傾げた 。	entailment	72	月日	short
12343	イヴァン は いつも 部隊 を 遅れて 造る 。 11 月 15 日 に イヴァン は 部隊 を 造った 。	イヴァン は 11 月 15 日 に 部隊 を 遅れて 造った 。	entailment	72	月日	short
12344	オスカー は いつも 処罰 を 遅れて 受ける 。 12 月 9 日 に オスカー は 処罰 を 受けた 。	オスカー は 12 月 9 日 に 処罰 を 遅れて 受けた 。	entailment	72	月日	short
12345	パット は いつも 炎症 を 遅れて 起こす 。 5 月 27 日 に パット は 炎症 を 起こした 。	パット は 5 月 27 日 に 炎症 を 遅れて 起こした 。	entailment	72	月日	short
12346	マロリー は いつも 手付け金 を 遅れて 支払う 。 2 月 10 日 に マロリー は 手付け金 を 支払った 。	マロリー は 2 月 10 日 に 手付け金 を 遅れて 支払った 。	entailment	72	月日	short
12347	マーヴィン は いつも 漢字 を 遅れて 付ける 。 8 月 16 日 に マーヴィン は 漢字 を 付けた 。	マーヴィン は 8 月 16 日 に 漢字 を 遅れて 付けた 。	entailment	72	月日	short
12348	チャーリー は いつも 街 中 を 遅れて 練り歩く 。 11 月 16 日 に チャーリー は 街 中 を 練り歩いた 。	チャーリー は 11 月 16 日 に 街 中 を 遅れて 練り歩いた 。	entailment	72	月日	short
12349	マロリー は いつも 全貌 を 遅れて 表す 。 6 月 19 日 に マロリー は 全貌 を 表した 。	マロリー は 6 月 19 日 に 全貌 を 遅れて 表した 。	entailment	72	月日	short
12350	キャロル は いつも 相談 室 を 遅れて 訪れる 。 8 月 14 日 に キャロル は 相談 室 を 訪れた 。	キャロル は 8 月 14 日 に 相談 室 を 遅れて 訪れた 。	entailment	72	月日	short
12351	アリス は いつも 予報 を 遅れて 届ける 。 12 月 14 日 21 時 に アリス は 予報 を 届けた 。	アリス は 12 月 14 日 21 時 に 予報 を 遅れて 届けた 。	entailment	72	月日時	random
12352	アリス は いつも 戦線 を 遅れて 占う 。 5 月 1 日 4 時 に アリス は 戦線 を 占った 。	アリス は 5 月 1 日 4 時 に 戦線 を 遅れて 占った 。	entailment	72	月日時	random
12353	マロリー は いつも 評決 を 遅れて 下す 。 5 月 11 日 4 時 に マロリー は 評決 を 下した 。	マロリー は 5 月 11 日 4 時 に 評決 を 遅れて 下した 。	entailment	72	月日時	random
12354	パット は いつも クリティカル を 遅れて 受ける 。 6 月 9 日 17 時 に パット は クリティカル を 受けた 。	パット は 6 月 9 日 17 時 に クリティカル を 遅れて 受けた 。	entailment	72	月日時	random
12355	デイヴ は いつも 市 を 遅れて 練り歩く 。 4 月 25 日 3 時 に デイヴ は 市 を 練り歩いた 。	デイヴ は 4 月 25 日 3 時 に 市 を 遅れて 練り歩いた 。	entailment	72	月日時	random
12356	アリス は いつも 公 位 を 遅れて 継ぐ 。 8 月 27 日 21 時 に アリス は 公 位 を 継いだ 。	アリス は 8 月 27 日 21 時 に 公 位 を 遅れて 継いだ 。	entailment	72	月日時	random
12357	ビクター は いつも 集約 を 遅れて 行う 。 2 月 28 日 7 時 に ビクター は 集約 を 行った 。	ビクター は 2 月 28 日 7 時 に 集約 を 遅れて 行った 。	entailment	72	月日時	random
12358	マレット は いつも 色んな 事 を 遅れて 聞く 。 9 月 23 日 12 時 に マレット は 色んな 事 を 聞いた 。	マレット は 9 月 23 日 12 時 に 色んな 事 を 遅れて 聞いた 。	entailment	72	月日時	random
12359	ウォルター は いつも リバランス を 遅れて 行う 。 7 月 12 日 19 時 に ウォルター は リバランス を 行った 。	ウォルター は 7 月 12 日 19 時 に リバランス を 遅れて 行った 。	entailment	72	月日時	random
12360	マロリー は いつも 指導 者 を 遅れて 務める 。 6 月 9 日 0 時 に マロリー は 指導 者 を 務めた 。	マロリー は 6 月 9 日 0 時 に 指導 者 を 遅れて 務めた 。	entailment	72	月日時	random
12361	ビクター は いつも 乳腺 炎 を 遅れて 起こす 。 7 月 24 日 5 時 に ビクター は 乳腺 炎 を 起こした 。	ビクター は 7 月 24 日 5 時 に 乳腺 炎 を 遅れて 起こした 。	entailment	72	月日時	random
12362	マレット は いつも 見解 を 遅れて 語る 。 8 月 25 日 11 時 に マレット は 見解 を 語った 。	マレット は 8 月 25 日 11 時 に 見解 を 遅れて 語った 。	entailment	72	月日時	random
12363	ジャスティン は いつも 項目 を 遅れて 説明 する 。 1 月 9 日 18 時 に ジャスティン は 項目 を 説明 した 。	ジャスティン は 1 月 9 日 18 時 に 項目 を 遅れて 説明 した 。	entailment	72	月日時	random
12364	マレット は いつも ボール を 遅れて 揚げる 。 3 月 3 日 8 時 に マレット は ボール を 揚げた 。	マレット は 3 月 3 日 8 時 に ボール を 遅れて 揚げた 。	entailment	72	月日時	random
12365	オスカー は いつも タイム を 遅れて 切る 。 2 月 16 日 13 時 に オスカー は タイム を 切った 。	オスカー は 2 月 16 日 13 時 に タイム を 遅れて 切った 。	entailment	72	月日時	random
12366	ウォルター は いつも 公 位 を 遅れて 継ぐ 。 6 月 29 日 0 時 に ウォルター は 公 位 を 継いだ 。	ウォルター は 6 月 29 日 0 時 に 公 位 を 遅れて 継いだ 。	entailment	72	月日時	random
12367	マチルダ は いつも 争議 を 遅れて 起こす 。 3 月 7 日 10 時 に マチルダ は 争議 を 起こした 。	マチルダ は 3 月 7 日 10 時 に 争議 を 遅れて 起こした 。	entailment	72	月日時	random
12368	スティーブ は いつも 成績 を 遅れて 堕す する 。 8 月 17 日 13 時 に スティーブ は 成績 を 堕す した 。	スティーブ は 8 月 17 日 13 時 に 成績 を 遅れて 堕す した 。	entailment	72	月日時	random
12369	キャロル は いつも 参加 権 を 遅れて 得る 。 7 月 22 日 10 時 に キャロル は 参加 権 を 得た 。	キャロル は 7 月 22 日 10 時 に 参加 権 を 遅れて 得た 。	entailment	72	月日時	random
12370	ペギー は いつも 手紙 を 遅れて 送る 。 6 月 20 日 7 時 に ペギー は 手紙 を 送った 。	ペギー は 6 月 20 日 7 時 に 手紙 を 遅れて 送った 。	entailment	72	月日時	random
12371	ビクター は いつも 尻尾 を 遅れて 揚げる 。 6 月 14 日 15 時 に ビクター は 尻尾 を 揚げた 。	ビクター は 6 月 14 日 15 時 に 尻尾 を 遅れて 揚げた 。	entailment	72	月日時	random
12372	マチルダ は いつも 関与 を 遅れて 受ける 。 1 月 29 日 13 時 に マチルダ は 関与 を 受けた 。	マチルダ は 1 月 29 日 13 時 に 関与 を 遅れて 受けた 。	entailment	72	月日時	random
12373	チャーリー は いつも 精霊 を 遅れて 送る 。 2 月 24 日 6 時 に チャーリー は 精霊 を 送った 。	チャーリー は 2 月 24 日 6 時 に 精霊 を 遅れて 送った 。	entailment	72	月日時	random
12374	スティーブ は いつも 整理 を 遅れて 始める 。 12 月 28 日 2 時 に スティーブ は 整理 を 始めた 。	スティーブ は 12 月 28 日 2 時 に 整理 を 遅れて 始めた 。	entailment	72	月日時	random
12375	エレン は いつも 店 を 遅れて サポート する 。 9 月 1 日 0 時 に エレン は 店 を サポート した 。	エレン は 9 月 1 日 0 時 に 店 を 遅れて サポート した 。	entailment	72	月日時	random
12376	エレン は いつも 良い 方 を 遅れて 変える 。 4 月 27 日 13 時 に エレン は 良い 方 を 変えた 。	エレン は 4 月 27 日 13 時 に 良い 方 を 遅れて 変えた 。	entailment	72	月日時	short
12377	ペギー は いつも 移行 を 遅れて 行う 。 2 月 9 日 11 時 に ペギー は 移行 を 行った 。	ペギー は 2 月 9 日 11 時 に 移行 を 遅れて 行った 。	entailment	72	月日時	short
12378	マレット は いつも 頭 を 遅れて 傾げる 。 5 月 11 日 7 時 に マレット は 頭 を 傾げた 。	マレット は 5 月 11 日 7 時 に 頭 を 遅れて 傾げた 。	entailment	72	月日時	short
12379	フランク は いつも 痛手 を 遅れて 被る 。 9 月 19 日 2 時 に フランク は 痛手 を 被った 。	フランク は 9 月 19 日 2 時 に 痛手 を 遅れて 被った 。	entailment	72	月日時	short
12380	スティーブ は いつも 新店 を 遅れて オープン する 。 11 月 7 日 20 時 に スティーブ は 新店 を オープン した 。	スティーブ は 11 月 7 日 20 時 に 新店 を 遅れて オープン した 。	entailment	72	月日時	short
12381	ゾーイ は いつも 裁決 を 遅れて 行う 。 4 月 18 日 16 時 に ゾーイ は 裁決 を 行った 。	ゾーイ は 4 月 18 日 16 時 に 裁決 を 遅れて 行った 。	entailment	72	月日時	short
12382	キャロル は いつも 方針 を 遅れて 変える 。 5 月 26 日 13 時 に キャロル は 方針 を 変えた 。	キャロル は 5 月 26 日 13 時 に 方針 を 遅れて 変えた 。	entailment	72	月日時	short
12383	トルーディー は いつも 獲得 を 遅れて 表明 する 。 1 月 5 日 15 時 に トルーディー は 獲得 を 表明 した 。	トルーディー は 1 月 5 日 15 時 に 獲得 を 遅れて 表明 した 。	entailment	72	月日時	short
12384	フランク は いつも パートナーシップ を 遅れて 結ぶ 。 8 月 21 日 3 時 に フランク は パートナーシップ を 結んだ 。	フランク は 8 月 21 日 3 時 に パートナーシップ を 遅れて 結んだ 。	entailment	72	月日時	short
12385	エレン は いつも 義捐金 を 遅れて 送る 。 3 月 23 日 13 時 に エレン は 義捐金 を 送った 。	エレン は 3 月 23 日 13 時 に 義捐金 を 遅れて 送った 。	entailment	72	月日時	short
12386	アリス は いつも 講習 会 を 遅れて 行う 。 9 月 2 日 13 時 に アリス は 講習 会 を 行った 。	アリス は 9 月 2 日 13 時 に 講習 会 を 遅れて 行った 。	entailment	72	月日時	short
12387	マロリー は いつも 神経 を 遅れて 切る 。 4 月 7 日 9 時 に マロリー は 神経 を 切った 。	マロリー は 4 月 7 日 9 時 に 神経 を 遅れて 切った 。	entailment	72	月日時	short
12388	マレット は いつも 耳 を 遅れて 傾ける 。 11 月 22 日 15 時 に マレット は 耳 を 傾けた 。	マレット は 11 月 22 日 15 時 に 耳 を 遅れて 傾けた 。	entailment	72	月日時	short
12389	マチルダ は いつも トイレ を 遅れて 案内 する 。 5 月 4 日 14 時 に マチルダ は トイレ を 案内 した 。	マチルダ は 5 月 4 日 14 時 に トイレ を 遅れて 案内 した 。	entailment	72	月日時	short
12390	デイヴ は いつも シャメ を 遅れて 撮る 。 2 月 8 日 19 時 に デイヴ は シャメ を 撮った 。	デイヴ は 2 月 8 日 19 時 に シャメ を 遅れて 撮った 。	entailment	72	月日時	short
12391	デイヴ は いつも クラブ を 遅れて 語る 。 5 月 22 日 9 時 に デイヴ は クラブ を 語った 。	デイヴ は 5 月 22 日 9 時 に クラブ を 遅れて 語った 。	entailment	72	月日時	short
12392	ペギー は いつも 知人 を 遅れて 誘う 。 4 月 1 日 15 時 に ペギー は 知人 を 誘った 。	ペギー は 4 月 1 日 15 時 に 知人 を 遅れて 誘った 。	entailment	72	月日時	short
12393	トレント は いつも 悲鳴 を 遅れて 漏らす 。 8 月 7 日 7 時 に トレント は 悲鳴 を 漏らした 。	トレント は 8 月 7 日 7 時 に 悲鳴 を 遅れて 漏らした 。	entailment	72	月日時	short
12394	マーヴィン は いつも 聴取 を 遅れて 行う 。 3 月 28 日 9 時 に マーヴィン は 聴取 を 行った 。	マーヴィン は 3 月 28 日 9 時 に 聴取 を 遅れて 行った 。	entailment	72	月日時	short
12395	キャロル は いつも 大勝 を 遅れて 果たす 。 8 月 30 日 5 時 に キャロル は 大勝 を 果たした 。	キャロル は 8 月 30 日 5 時 に 大勝 を 遅れて 果たした 。	entailment	72	月日時	short
12396	ゾーイ は いつも ロールプレイ を 遅れて 行う 。 12 月 29 日 8 時 に ゾーイ は ロールプレイ を 行った 。	ゾーイ は 12 月 29 日 8 時 に ロールプレイ を 遅れて 行った 。	entailment	72	月日時	short
